cell_id,crime_count_total,crime_burglary,crime_robbery,crime_assault,streetlight_count,bus_count,pred_poisson,pred_nb,pred_rf,pred_llm,pred_gwr,gi_star,kde_intensity,id,gi_z
399,4255,308,108,360,171,0,2260.9364904852205,2417.4581360399006,4249.336,2507.6981833452182,2507.6981833452182,0.272062088295192,1.5457800272391738e-09,399,
400,952,57,25,67,44,0,1098.6986504239721,1029.910040224266,984.952,1891.4801781262568,1891.4801781262568,0.19179780762720264,1.5443255364108689e-09,400,
401,1930,145,44,124,170,0,2253.852172603489,2408.5046932604805,1884.332,2024.351163281995,2024.351163281995,-0.07476521942323529,1.544235011817913e-09,401,
402,1829,98,36,201,122,0,1887.609043074777,1952.94863408701,1939.316,1730.7085856391025,1730.7085856391025,0.42265928263651864,1.5442334274164653e-09,402,
403,1076,96,40,80,99,0,1688.5891155281802,1711.903387572293,1098.1,1846.2652680815138,1846.2652680815138,-0.16581701941300275,1.544233418111865e-09,403,
404,1192,75,51,102,94,1,2169.4673869167073,2220.259400687521,1274.032,2198.6633623261496,2198.6633623261496,-0.047239922106159356,1.544233418092581e-09,404,
405,3497,219,170,320,96,3,2897.6205935525577,3014.8221809131273,3662.984,2283.064722861963,2283.064722861963,0.15502606517717413,1.5442334180937715e-09,405,
406,831,69,21,83,71,0,1414.9416726571221,1388.9674508212602,930.132,1663.35821210326,1663.35821210326,-0.05571583014469926,1.5442334181931707e-09,406,
407,2472,118,188,141,52,5,2462.846102033002,2435.3981284400966,2474.38,1968.7296806404706,1968.7296806404706,-0.03315621632494963,1.544233425890402e-09,407,
408,1008,85,56,85,159,5,4463.704353386864,4919.50244097469,1187.824,2289.2616699850387,2289.2616699850387,-0.05036487810016658,1.544234159005634e-09,408,
409,1630,99,59,118,248,0,2759.074745988591,3059.163554652172,1656.992,2196.8178208493555,2196.8178208493555,-0.21894127131112281,1.5442740746503085e-09,409,
410,1519,110,48,130,113,2,2816.072339947141,2958.965693351177,1647.616,1682.4966539616526,1682.4966539616526,0.11893924458884633,1.545185171404937e-09,410,
411,3157,114,154,252,203,11,6718.942269058811,7694.196590992113,3247.076,3669.8270106757745,3669.8270106757745,0.04115780566951965,1.5509392530662564e-09,411,
412,20,1,0,3,2,0,255.79465015401948,183.81786165753894,20.383457142857143,123.48483383031054,123.48483383031054,-0.4065242461842589,1.5246150386888543e-09,412,
413,0,0,0,0,0,0,141.6115858519445,91.36275810818272,0.8355824284586731,86.68135360444785,86.68135360444785,-0.7943184427556282,1.252264724284597e-09,413,
414,20,11,0,1,18,0,690.7805266263006,594.991116025726,48.888,261.82690930383086,261.82690930383086,-0.632933729092524,1.3290529641660286e-09,414,
415,1586,158,34,138,58,0,1271.1407779254343,1223.657221388246,1706.268,1004.6006398590588,1004.6006398590588,-0.262262579063659,1.5221733768981946e-09,415,
416,2784,207,99,167,126,2,2984.5947410599715,3169.4526006612114,2778.524,2246.4447728715354,2246.4447728715354,0.28079484203186933,1.546123577076895e-09,416,
417,3070,256,151,215,272,0,2899.1602243827515,3243.646691730852,3045.904,2280.3598094902136,2280.3598094902136,0.354680787862776,1.544538532993162e-09,417,
418,2259,184,81,151,144,4,3934.6519796956227,4278.426024251484,2341.868,3389.3889910571434,3389.3889910571434,0.13653317491126948,1.544243058003051e-09,418,
419,1445,98,54,96,59,0,1282.6914304862496,1236.814832196837,1526.928,1283.7960044558904,1283.7960044558904,0.38199204709807066,1.544233514601066e-09,419,
420,1347,56,66,56,20,3,1271.6600371421432,1138.598002915587,1290.2,2746.1974327681382,2746.1974327681382,0.195179609319347,1.5442334184271085e-09,420,
421,935,92,63,61,146,4,3963.7689446240056,4315.885505195812,1063.172,3263.6426024175776,3263.6426024175776,-0.19312827864829732,1.5442334180933215e-09,421,
422,2788,182,90,294,219,1,3409.0923284700407,3788.6266233313468,3096.336,2321.4828236110807,2321.4828236110807,0.1336650646153999,1.5442334180942378e-09,422,
423,560,37,17,44,56,0,1247.7648779833758,1197.096025971288,666.924,2510.812169875247,2510.812169875247,0.11136229649378801,1.544233418233906e-09,423,
424,2276,143,122,147,141,0,2039.3299210403152,2139.8764759538763,2333.168,2194.334675488069,2194.334675488069,-0.11680229868508386,1.544233424452508e-09,424,
425,1254,98,55,69,171,0,2260.9364904852205,2417.4581360399006,1268.152,1603.1974314938154,1603.1974314938154,-0.018473203914752077,1.5442337011641367e-09,425,
426,1253,103,45,70,138,0,2016.027040747941,2110.9961346224522,1264.208,2088.445565332651,2088.445565332651,-0.18259760502465713,1.5442487834327973e-09,426,
427,1176,75,68,106,76,3,2558.9925229749774,2602.839433875892,1330.704,2097.101366735303,2097.101366735303,0.19196903809262755,1.5446415731318865e-09,427,
428,5926,291,250,537,343,4,6263.809588188768,7413.757036024008,6795.52,4251.442626175767,4251.442626175767,0.4425648242421801,1.5482224775645283e-09,428,
429,4099,179,87,574,238,3,4707.81791023945,5351.493235963849,5098.264,3722.4057671642418,3722.4057671642418,0.024591258139646723,1.5447192389215347e-09,429,
430,0,0,0,0,0,0,141.6115858519445,91.36275810818272,0.8355824284586731,135.03019054257584,135.03019054257584,-0.6182507166823265,1.3853031302212696e-09,430,
431,0,0,0,0,0,0,141.6115858519445,91.36275810818272,0.8355824284586731,91.08373105373403,91.08373105373403,-0.7937191361266406,1.0582115260102389e-09,431,
432,632,74,8,25,154,0,2137.779477621615,2262.5479077341315,635.08,1102.2908664526713,1102.2908664526713,-0.5496301076632398,7.442554652202871e-10,432,
433,686,81,14,38,102,0,1715.6675676839095,1744.4088597953605,718.192,826.5392842478793,826.5392842478793,-0.5194079305157195,9.328810113929274e-10,433,
434,1167,84,50,91,52,4,2289.0634557383764,2254.956936073869,1235.752,970.4712188709751,970.4712188709751,-0.46786756042278116,9.583918230255517e-10,434,
435,481,50,12,29,64,0,1339.1573116515567,1301.444719892561,508.64,609.7561107297986,609.7561107297986,-0.4031424444921144,9.598524679846584e-10,435,
436,756,44,39,72,38,5,2088.051926297698,2003.5505841962888,937.808,1060.809999187869,1060.809999187869,-0.43785942135704214,9.753539982707599e-10,436,
437,685,54,10,54,128,0,1936.6215535163776,2013.0453979978558,705.936,1187.006214568025,1187.006214568025,-0.4707356707186506,1.0687665774783588e-09,437,
438,62,0,3,9,19,3,1238.7015349076305,1103.790115956403,119.352,1472.8790398721217,1472.8790398721217,-0.6195349451730142,1.2928831295425955e-09,438,
439,695,45,26,61,46,5,2308.6304059238373,2256.140948987583,803.936,2503.3403711178144,2503.3403711178144,-0.466198063384887,1.4865658269629698e-09,439,
440,2923,177,145,173,128,2,3009.8002530835975,3201.1244584901633,2896.204,2526.971242261535,2526.971242261535,0.1537846443028426,1.542300357397169e-09,440,
441,3831,250,222,227,213,4,4851.643585313073,5480.96656911035,3878.376,4295.757635265769,4295.757635265769,0.5233427963064448,1.5447292157780095e-09,441,
442,4721,239,178,404,222,2,4040.9080167697725,4534.963454366532,4997.984,3406.194315665727,3406.194315665727,0.31397074470797165,1.5442668922111676e-09,442,
443,2523,173,101,209,101,2,2652.4403118495093,2756.7729856267056,2641.112,2729.99556660733,2729.99556660733,0.4911942764228926,1.5442340124625938e-09,443,
444,11398,83,408,591,6,4,769.9690117255659,621.8262089132388,11035.072,3449.8056500194416,3449.8056500194416,0.31161632580837706,1.5442334215862602e-09,444,
445,1806,123,99,113,290,4,5724.3882891468675,6664.956552680044,1841.596,3234.020656988949,3234.020656988949,0.17236314980146014,1.5442334181005854e-09,445,
